Codigo_Punto,Aliado,Latitud,Longitud
59265,VALE+,4.765,-74.035519
59290,VALE+,4.678772,-74.15293
59291,VALE+,4.577520861,-74.13874052
59292,VALE+,4.6329063,-74.184161
59396,VALE+,4.6353199,-74.187564
59293,VALE+,4.708855278,-74.11771944
59267,VALE+,4.6457242,-74.0622289
59294,VALE+,4.57747216,-74.15720366
59278,REVAL,5.54522,-73.348331
59235,REVAL,4.966125,-73.48928
59239,VALE+,4.722808,-73.970157
59268,VALE+,4.570285,-74.089048
59295,VALE+,4.698569,-74.094237
59237,VALE+,2.3439028,-76.496363
59247,REVAL,7.885403,-72.498706
59283,VALE+,5.004349,-76.002753
59251,REVAL,4.02511,-74.966295
59252,REVAL,3.913919,-75.479012
59286,VALE+,4.2118776,-76.1569
59255,REVAL,1.5729,-72.391
60380,VALE+,4.8209682,-75.7064571
59287,VALE+,4.0921254,-76.2066819
59282,VALE+,4.822738888,-75.72692583
59284,REVAL,7.1442465,-73.1245753
59281,REVAL,2.6227918,-72.7598422
59366,REVAL,2.942505278,-75.29177611
59360,VALE+,5.0647275,-75.8684561
59367,REVAL,2.936515,-75.2818
59368,REVAL,2.9426175,-75.2510611
59353,REVAL,10.2431952,-75.3430776
59394,VALE+,3.5264674,-76.2960651
59356,REVAL,5.522471,-73.370502
59357,REVAL,5.605756,-73.821463
59383,REVAL,7.1306822,-73.1222803
59351,REVAL,10.38713261,-75.4847843
59355,REVAL,7.73839,-74.00828
59352,REVAL,10.3701354,-75.4832036
59369,REVAL,2.265377,-75.805378
59358,REVAL,5.52337,-74.234682
59363,REVAL,8.8429948,-76.0367195
59359,REVAL,5.576602,-73.367874
59362,REVAL,8.965491944,-73.62599333
59384,REVAL,7.654498,-73.72539
59395,REVAL,0.4982882,-76.4957528
59372,REVAL,11.5389652,-72.909594
59375,REVAL,9.43234,-74.70493
59529,VALE+,3.4542162,-76.5547636
59374,REVAL,9.8000199,-74.3912643
59345,REVAL,10.9572474,-74.8584777
59393,VALE+,3.684084,-76.312996
59390,VALE+,3.3457862,-76.5186857
59354,REVAL,8.06157,-74.12518
59346,REVAL,10.954599,-74.769089
59377,REVAL,7.531597607,-72.29548639
59391,VALE+,3.3719981,-76.5201168
59373,REVAL,10.60021833,-72.98905278
59388,REVAL,6.309895,-73.3206033
59378,REVAL,7.903718,-72.49221
59349,REVAL,10.6574968,-74.9131379
59364,REVAL,8.45559116,-75.53072888
59347,REVAL,10.938803,-74.779425
59387,REVAL,7.5408064,-75.4804872
59385,REVAL,7.1171077,-73.1113909
59350,REVAL,10.7502689,-74.7618821
59348,REVAL,10.945306,-74.811843
59379,REVAL,7.899807,-72.491857
59386,REVAL,5.969336,-73.602577
59365,REVAL,8.7581944,-75.8795151
59343,VALE+,6.376909444,-75.44630806
59380,REVAL,7.8079045,-72.5169543
59361,REVAL,8.307973888,-73.61627389
59492,REVAL,10.635958,-74.921294
59507,REVAL,4.3746917,-73.2120879
59508,REVAL,4.3746917,-73.2120879
59521,VALE+,4.8948604,-75.8828533
59491,REVAL,10.5093553,-74.8109484
59490,REVAL,10.457823,-74.881468
59484,VALE+,6.43612,-75.3316108
59504,VALE+,5.063424,-73.976958
59501,REVAL,9.9701935,-73.884502
59495,REVAL,9.0425436,-74.2414092
59513,REVAL,4.148207,-73.639063
59485,REVAL,7.577048888,-75.35037388
59494,REVAL,10.2627609,-75.5556383
59534,VALE+,3.5888921,-76.4915546
59489,REVAL,10.949535,-74.833199
60376,VALE+,4.856777777,-74.062375
59496,VALE+,2.272367,-76.352832
59488,VALE+,6.48422479,-74.9144744
59503,REVAL,8.1694109,-76.063424
59487,REVAL,8.7617905,-76.5274568
59535,REVAL,8.8484224,-76.4264698
59509,VALE+,4.848706,-74.620835
59497,VALE+,2.4838034,-76.5783188
59502,REVAL,8.7637734,-75.8803259
59511,VALE+,4.962858,-73.928525
59536,VALE+,4.7427327,-74.10821639
59486,VALE+,6.154753,-75.579259
59498,VALE+,2.4417047,-76.6160925
59500,REVAL,10.4654889,-73.2467438
59506,VALE+,5.3069403,-73.7112842
59520,VALE+,4.736583,-75.713499
59528,VALE+,4.714116,-75.098405
59525,REVAL,4.443922,-75.210619
59526,REVAL,4.443325,-75.236816
59527,REVAL,4.43605364,-75.185628
59532,VALE+,3.8963856,-76.3106335
59523,REVAL,7.1529814,-73.1412095
59493,REVAL,10.9169829,-74.8020063
59530,VALE+,3.4843529,-76.5016947
59533,VALE+,3.4586257,-76.4677817
59524,REVAL,7.121255861,-73.13470458
59514,REVAL,3.4625019,-73.6207759
59547,REVAL,10.4018128,-75.4731429
59554,REVAL,7.3749326,-72.6422594
59551,VALE+,1.0862938,-77.6238105
59553,REVAL,7.1209392,-72.501355
59517,VALE+,1.3867784,-77.1552706
59519,VALE+,1.787434,-78.791265
59516,VALE+,1.4736944,-77.0816867
59515,VALE+,1.1345,-77.1556
59555,VALE+,5.007528,-76.003314
59552,REVAL,7.9106254,-72.4755967
59518,VALE+,2.2740962,-78.3159411
59548,REVAL,1.6140457,-75.6126456
59549,REVAL,11.3655251,-72.2297089
60455,VALE+,6.3916583,-75.4442972
60540,VALE+,6.861388194,-75.181755
60569,VALE+,4.577606,-74.241767
60470,VALE+,4.939599,-74.022967
60616,VALE+,4.5879619,-74.118678
60495,REVAL,7.714685,-72.6562189
60486,VALE+,1.3910171,-78.5191742
60457,VALE+,6.4928787,-74.399246
60477,VALE+,5.01459,-74.4709483
57415,VALE+,1.6015879,-77.1293984
57414,VALE+,1.3916033,-77.1537368
57433,REVAL,8.3097459,-73.6144871
57454,VALE+,1.8043434,-78.7687914
57445,VALE+,1.12906,-77.1746
57466,VALE+,3.2919,-76.2921
57430,VALE+,5.0554791,-75.4850735
57452,VALE+,1.6690825,-77.0119996
57431,VALE+,4.1724675,-76.16631833
57470,VALE+,3.821693,-76.5256915
57417,VALE+,5.068899,-75.520222
57420,REVAL,2.5662435,-72.6433937
57449,VALE+,1.472852,-77.5798499
57436,REVAL,8.75885,-75.874765
57432,REVAL,10.4633827,-73.2635977
57437,REVAL,8.7205057,-75.8893729
57438,REVAL,8.757512,-75.876137
57448,VALE+,0.4936,-77.387
57453,VALE+,1.51723,-77.25114
57455,VALE+,1.085739,-77.618641
57451,VALE+,1.213896389,-77.297445
57439,REVAL,8.1695827,-76.0511269
57450,VALE+,2.2740962,-78.3159411
57528,VALE+,5.89859102,-74.73554228
57561,VALE+,3.492279,-76.48955155
57444,REVAL,4.263082,-73.562567
57567,VALE+,4.634625,-74.03211
57534,VALE+,4.860208,-74.06260897
57568,VALE+,4.576213,-74.08895
57421,VALE+,6.25768516,-75.57267761
57481,VALE+,4.61142016,-74.15726469
57423,VALE+,6.0455257,-75.9072464
57424,VALE+,6.0464254,-75.9079736
57443,VALE+,5.0215539,-73.9684362
57569,VALE+,4.6997395,-74.0974186
57566,VALE+,6.5557535,-75.8275662
57482,VALE+,4.499604,-74.102048
57570,VALE+,4.5718751,-74.1584723
57571,VALE+,4.579183,-74.127101
57483,VALE+,4.73840916,-74.093645
57527,VALE+,6.22515638,-75.59829416
57440,VALE+,4.9226473,-74.0257089
57535,VALE+,5.061106,-73.978745
57419,VALE+,5.0326657,-74.0006089
57471,VALE+,8.308912,-73.622326
57562,VALE+,3.4922377,-76.49089
57532,VALE+,4.9223715,-74.0248081
57574,VALE+,4.698294444,-74.0372755
57542,REVAL,4.1404788,-73.6364039
57543,REVAL,4.1520239,-73.6577222
57563,VALE+,3.473886388,-76.5007825
57556,REVAL,6.4403136,-73.111356
57544,REVAL,4.116529,-73.5884703
57550,REVAL,3.462612,-73.62037
57533,VALE+,4.9188247,-74.0140488
57576,VALE+,4.6392104,-74.2029891
57545,REVAL,4.1117248,-73.6048449
57546,REVAL,4.1612,-73.6423
57553,REVAL,7.8994555,-72.53691388
57577,VALE+,4.6998176,-74.0432515
57555,REVAL,6.4764603,-72.9701969
57547,REVAL,4.4039,-73.1021
57551,REVAL,4.3141257,-72.3421371
57549,REVAL,4.17231756,-73.31097896
57548,REVAL,4.100166,-73.65774
57564,VALE+,3.4713557,-76.5018069
57538,REVAL,2.572421744,-75.18365889
57624,VALE+,4.74303583,-74.11159083
57558,REVAL,4.4437862,-75.1926795
57612,VALE+,4.7597208,-74.3803066
57606,VALE+,4.987959,-73.872138
57600,VALE+,6.65560777,-75.46135556
57597,VALE+,5.799929166,-75.90746389
57625,VALE+,4.7096948,-74.1392409
57530,REVAL,5.691243,-73.228242
57604,VALE+,4.863445,-74.051462
57609,VALE+,4.959103139,-74.43257139
57611,VALE+,5.2144025,-73.5958112
57605,VALE+,4.19586056,-74.2252128
57539,REVAL,1.723926,-76.1344901
57626,VALE+,4.64206,-74.141106
57601,VALE+,6.063131,-75.793469
57596,VALE+,6.331726,-75.563017
57627,VALE+,4.564108,-74.149337
57628,VALE+,4.5631657,-74.1073888
57629,VALE+,4.633405,-74.063289
57607,VALE+,4.69823,-74.433681
57610,VALE+,5.118232,-74.344953
57531,REVAL,1.2459,-75.5219
57537,REVAL,1.9276983,-76.2191811
57541,REVAL,1.976283055,-75.9332175
57560,REVAL,4.4495162,-75.2054953
57526,REVAL,4.4361516,-75.1923497
57618,VALE+,3.4102306,-76.3492869
57536,REVAL,2.5839641,-75.4532547
57630,VALE+,4.72528786,-74.08625027
57620,VALE+,4.0886965,-76.1971816
57615,VALE+,1.3846384,-77.1562308
57621,VALE+,4.075304104,-76.19873053
57622,VALE+,4.089615,-76.208345
60169,REVAL,5.877447,-73.572943
60168,REVAL,5.836507,-73.015315
60064,REVAL,5.742015,-73.91455
60261,REVAL,9.7397093,-75.5212974
60250,REVAL,11.2251248,-72.14173148
60257,REVAL,8.242489,-73.361759
60318,VALE+,3.2299351,-76.4202172
60263,VALE+,4.5483196,-74.1123513
60240,REVAL,9.2763387,-74.6270403
60210,REVAL,9.3045773,-75.3905567
60264,VALE+,4.7071025,-74.10005056
60166,REVAL,10.2584169,-75.3513781
60299,VALE+,5.665833,-75.711721
60259,REVAL,9.1054935,-75.1964102
60245,VALE+,4.972697,-74.037903
62453,REVAL,10.8525078,-74.1383174
60243,VALE+,4.333158,-74.36948097
60326,VALE+,4.869898,-74.022365
60248,REVAL,11.5363099,-72.9119558
60249,REVAL,11.5310799,-72.9109663
60293,VALE+,6.230968,-75.598063
60297,VALE+,6.033113333,-75.43594944
60266,VALE+,4.594748,-74.117106
60327,VALE+,4.5590561,-74.2410383
60251,REVAL,11.215091,-74.180763
60309,REVAL,5.541904,-73.361408
60260,REVAL,9.531199,-75.224701
60236,REVAL,10.98832,-74.952782
60267,VALE+,4.43597396,-74.1439464
60225,VALE+,4.372831,-73.900128
60372,VALE+,4.634535556,-74.0671425
60255,REVAL,11.0090205,-74.2497608
60335,VALE+,0.670541388,-77.53667556
60256,REVAL,10.404296,-74.823604
60234,VALE+,6.1677137,-75.6489555
60334,VALE+,1.12603,-77.1623
60373,VALE+,4.5898617,-74.1249662
60292,VALE+,4.74725,-74.11787
60268,VALE+,4.7122901,-74.1414407
60269,VALE+,4.5772063,-74.1243937
60374,VALE+,4.5740474,-74.1546188
60358,VALE+,4.8134966,-75.716787
60295,VALE+,6.17356,-75.609877
60296,VALE+,6.166216111,-75.62171777
60304,REVAL,10.629042,-74.923416
60235,REVAL,10.774977,-74.857273
59844,VALE+,4.575414,-74.226404
59848,REVAL,7.89416083,-72.47317611
59862,REVAL,7.8197869,-72.4550416
59857,REVAL,7.3778236,-72.6450355
59884,VALE+,4.0909532,-76.198057
59894,VALE+,4.6363078,-74.0662511
59896,VALE+,4.743513,-74.057947
59897,VALE+,4.6255126,-74.1323087
59815,VALE+,5.956111111,-74.6333333
59841,VALE+,,
59855,REVAL,7.833199,-72.504392
59875,VALE+,4.15131499,-76.17813
59872,VALE+,3.46853176,-76.486717
59806,VALE+,6.2680223,-75.628311
59807,VALE+,6.2525725,-75.5876133
59847,VALE+,1.085739,-77.618641
59859,REVAL,8.642356,-72.737733
59849,REVAL,7.9000248,-72.5312187
59764,VALE+,4.654075,-74.130622
59900,VALE+,4.5101739,-74.1050544
59809,VALE+,6.3376226,-75.5610808
59901,VALE+,4.72244,-74.04392
59808,VALE+,6.3015131,-75.5750904
59902,VALE+,4.38003912,-74.07096182
59812,VALE+,6.372358,-75.441946
59903,VALE+,4.629363,-74.133573
59765,VALE+,4.70253,-74.11498
59904,VALE+,4.6752222,-74.1093988
59905,VALE+,4.5825816,-74.1301314
59811,REVAL,7.59899261,-74.80259281
59816,VALE+,8.224613,-76.37677
59822,REVAL,10.4486493,-74.9574547
59906,VALE+,4.6164,-74.172785
59827,REVAL,6.316304,-72.552815
59907,VALE+,4.6084719,-74.0942435
59846,VALE+,1.503426111,-77.21502055
59850,REVAL,7.555842,-72.319516
59851,REVAL,7.9148078,-72.499937
59852,REVAL,7.9047199,-72.473209
59853,REVAL,7.8839579,-72.501347
59856,REVAL,7.8849955,-72.5032899
59854,REVAL,7.916036,-72.5053942
59860,REVAL,8.6364628,-72.736565
59861,REVAL,8.4903359,-72.6402134
59858,REVAL,8.083147,-72.80719
59863,VALE+,4.5287491,-75.6359657
59839,REVAL,8.7295151,-75.8657795
59810,VALE+,6.1529989,-75.6401158
59869,REVAL,6.7009413,-72.736485
59864,VALE+,4.5249694,-75.6430176
59714,VALE+,4.796063611,-75.73157083
59879,VALE+,3.357193,-76.299931
59830,REVAL,1.6142,-75.6126
59831,REVAL,1.6146,-75.6049
59832,REVAL,37.7749295,-122.4194155
59877,VALE+,3.4097636,-76.4553559
59840,REVAL,8.73162,-75.875865
59885,VALE+,4.077799166,-76.1948275
59886,VALE+,4.08765166,-76.1955436
59813,VALE+,6.169328,-75.608557
59814,VALE+,6.170608,-75.610283
59878,VALE+,3.684084,-76.312996
59873,VALE+,3.4252978,-76.4863818
59881,VALE+,3.5056787,-76.3058921
59817,REVAL,11.017915,-74.80497
59818,REVAL,10.990095,-74.8188028
59866,REVAL,7.0962061,-73.1196847
59874,VALE+,3.4528,-76.4890631
59819,REVAL,10.989093,-74.780299
59820,REVAL,10.966356,-74.837135
59821,REVAL,10.9714335,-74.8228889
59835,REVAL,9.2037906,-73.5378281
59868,REVAL,7.115716,-73.110194
59882,VALE+,3.529951,-76.275095
60821,REVAL,10.415102,-73.58678
60791,VALE+,6.341125,-75.57096
60846,REVAL,9.010555,-73.97048833
60819,REVAL,9.6179575,-73.59950194
60817,REVAL,10.47763139,-73.24723277
60820,REVAL,9.5639892,-73.3371992
60818,REVAL,10.46765167,-73.29133833
60845,REVAL,10.327954,-74.867763
60848,REVAL,10.8395142,-74.167369
60847,REVAL,10.611793,-74.269383
60864,REVAL,7.1218067,-73.1204617
60814,REVAL,1.1951639,-75.705324
60849,REVAL,10.7922447,-74.1709702
60804,REVAL,10.964604,-74.780405
62177,REVAL,2.3878522,-75.5484045
60822,REVAL,8.7560855,-75.8877058
60815,REVAL,1.1951639,-75.705324
60809,REVAL,1.6182,-75.6127
60801,REVAL,8.760185,-76.529002
60806,REVAL,10.96933,-74.819039
60813,REVAL,2.1136446,-74.7732056
60802,REVAL,8.755314,-76.531662
60843,REVAL,11.37925028,-72.23749
60824,REVAL,7.8877104,-75.6709976
60842,REVAL,2.812076,-75.2267727
60841,REVAL,1.86486,-76.03245
60840,REVAL,2.063112,-75.787545
60810,REVAL,1.6173296,-75.6153496
60811,REVAL,1.6113568,-75.6106445
60812,REVAL,1.2845,-75.26106
60807,REVAL,10.952933,-74.791196
60808,REVAL,10.957421,-74.861451
61471,VALE+,3.651023,-76.569021
60851,REVAL,7.8864616,-72.4965432
60862,REVAL,7.374792777,-72.6497497
60861,REVAL,7.83713,-72.50132833
62445,REVAL,5.538454,-73.3628
60823,REVAL,9.2444717,-76.1312088
60850,REVAL,4.2824,-72.93085
60792,VALE+,6.7483414,-75.9128528
60958,VALE+,3.4171131,-76.4741142
60949,REVAL,10.591925,-74.186103
60959,VALE+,3.3917041,-76.507124
60961,VALE+,4.690111,-74.147059
60962,VALE+,4.608979,-74.201078
60950,REVAL,7.9226506,-72.5430844
60852,REVAL,7.8990356,-72.5317579
60853,REVAL,7.9158367,-72.5305445
60854,REVAL,7.9058043,-72.4720673
60855,REVAL,7.9209113,-72.5245449
60856,REVAL,7.9106214,-72.5219617
60857,REVAL,7.9518352,-72.5178638
60858,REVAL,7.916487,-72.5079693
60859,REVAL,7.9192481,-72.5259594
60860,REVAL,7.6936937,-72.5994908
60925,VALE+,6.151860222,-75.39260863
60940,REVAL,5.6513091,-74.156976
60964,VALE+,4.693886944,-74.0880075
60924,REVAL,6.2028662,-75.587355
60939,REVAL,5.534834,-73.365823
61054,VALE+,0.8747,-77.80998
60954,REVAL,7.512037,-72.29043
60960,REVAL,5.19583356,-72.2251492
60945,REVAL,8.303517,-73.622453
60923,VALE+,4.364761,-74.951336
60951,REVAL,7.914749,-72.4928904
60955,REVAL,7.6562955,-72.610502
60957,REVAL,3.391364,-74.93232
60937,REVAL,7.96458326,-74.05830745
60938,REVAL,10.3378864,-75.4155448
60966,VALE+,4.621094,-74.19223
60946,REVAL,8.9618947,-73.6234123
60952,REVAL,7.732431916,-73.37436675
60139,REVAL,5.07565726,-72.11487608
60073,REVAL,8.750831,-75.863309
60187,REVAL,2.4655545,-75.488563
60119,REVAL,6.3152341,-73.9487949
60172,REVAL,1.628125,-75.61402
60048,VALE+,6.062657356,-75.79358673
60127,VALE+,3.47550092,-76.5288381
60095,REVAL,3.991289,-73.7676744
60200,REVAL,3.877485,-73.7687698
60146,VALE+,4.749553889,-74.04771
60049,REVAL,10.985969,-74.81354
60079,REVAL,8.965323,-75.835983
60109,VALE+,0.872491388,-77.64019694
60190,REVAL,11.2398696,-74.2120435
60163,REVAL,10.912429,-74.814601
60203,VALE+,1.69664916,-78.24597889
60074,REVAL,8.652964,-75.7826607
60193,REVAL,10.7017012,-74.7158905
60161,REVAL,10.578505,-75.2119567
60056,REVAL,10.746406,-74.974242
60069,VALE+,2.4444135,-76.6120435
60061,REVAL,5.5329782,-73.3641139
60147,VALE+,4.755603333,-74.11544388
60218,VALE+,4.626556,-74.091048
60148,VALE+,4.5858846,-74.1683653
60085,REVAL,1.8129204,-75.8190064
60205,REVAL,7.86493,-72.479321
60047,VALE+,7.082283,-74.701154
60162,REVAL,11.019644,-74.93625
60178,REVAL,8.8856155,-75.7862133
60173,REVAL,2.1136446,-74.7732056
60083,REVAL,2.0243278,-75.7543397
60186,REVAL,2.1582814,-75.5750608
60046,VALE+,6.678183,-75.810994
60149,VALE+,4.731903333,-74.04722666
60091,REVAL,4.8042,-73.355
60179,REVAL,8.2588395,-76.150468
60150,VALE+,4.580495,-74.136159
60174,REVAL,2.1142118,-74.7688342
60044,VALE+,6.171041667,-75.62798833
60157,VALE+,6.251065277,-75.566996
60171,REVAL,5.71555144,-72.9267964
60071,REVAL,10.43766167,-73.25297333
60042,VALE+,6.287836,-75.598596
60043,REVAL,7.6017012,-74.809667
60175,VALE+,2.4744724,-76.5552582
60128,VALE+,3.438818172,-76.52453986
60137,VALE+,3.5379718,-76.2971657
60129,VALE+,3.422533,-76.5440045
60159,VALE+,6.18947583,-75.59435
60155,VALE+,3.38876143,-76.55540096
60075,REVAL,8.7264622,-75.8806284
60132,VALE+,3.4351118,-76.4755014
60133,VALE+,3.4190015,-76.4814987
60211,VALE+,3.3718079,-76.5397623
60045,VALE+,6.167627,-75.6112657
60378,VALE+,4.568022,-74.238026
60092,REVAL,4.1355851,-73.6080673
60199,REVAL,3.5436442,-73.7028107
60194,REVAL,4.1442955,-73.6267331
60197,REVAL,3.999467,-73.773233
60198,REVAL,2.7792,-72.87197
60066,REVAL,1.6201623,-75.608812
60086,REVAL,11.33005688,-72.54336816
60377,VALE+,4.3332496,-74.3699312
60019,REVAL,8.852713,-76.4267287
60158,VALE+,6.2540943,-75.541741
60151,VALE+,4.512536,-74.107282
60165,REVAL,10.37961027,-75.48413056
60080,REVAL,8.165716,-76.049883
60093,REVAL,4.1272874,-73.6140651
60221,VALE+,4.6028848,-74.1953779
60160,VALE+,6.172409,-75.6094454
60223,VALE+,4.6398858,-74.1458918
60224,VALE+,4.7018712,-74.1193557
60081,VALE+,4.7221963,-74.2291766
60192,REVAL,10.27311436,-74.36446112
60050,REVAL,10.957371,-74.799395
60096,REVAL,4.2707224,-73.4875275
60067,REVAL,1.374999,-75.352573
60189,REVAL,1.8799122,-76.2702092
60185,REVAL,2.962847,-75.2792046
60483,REVAL,4.5698214,-72.9653037
60202,VALE+,1.473867,-77.0811606
60204,VALE+,1.718516,-78.25312
60188,REVAL,1.851298,-76.039675
60112,REVAL,7.9099099,-72.8007581
60070,VALE+,3.0187591,-76.4799436
60125,REVAL,4.781124,-74.76432
60154,VALE+,2.2740962,-78.3159411
60135,VALE+,4.2131984,-76.1551016
60136,VALE+,4.5388629,-76.102165
60113,VALE+,4.8224303,-75.7308143
60207,VALE+,5.338735555,-75.728205
60216,VALE+,3.444228,-76.5342447
60195,REVAL,4.152993,-73.636729
60101,REVAL,4.312739722,-72.10516917
60094,REVAL,4.119628933,-73.56472797
60087,REVAL,10.6128676,-72.9752998
60138,VALE+,3.4929143,-76.2065808
60215,VALE+,3.39610916,-76.38833865
61113,REVAL,7.59495717,-74.80763175
61127,REVAL,8.760228,-75.888887
61102,REVAL,9.3739973,-75.7593476
61143,REVAL,7.8745565,-72.5013086
61128,REVAL,8.7312172,-75.8778456
61120,REVAL,9.947364444,-75.0843725
61069,REVAL,9.2409426,-74.4240123
61117,VALE+,8.396637,-76.317405
61134,REVAL,8.9566953,-75.8384247
61111,VALE+,6.33963194,-75.73262361
61115,VALE+,6.224722861,-74.56902311
61142,REVAL,9.436028055,-74.70275083
61147,REVAL,7.115801806,-73.10956572
61148,REVAL,6.9871751,-73.1668308
61122,REVAL,7.957151,-73.946404
61121,REVAL,10.0564319,-75.2714751
61123,REVAL,7.3463454,-73.9048654
61126,REVAL,9.564143,-73.336577
61139,REVAL,11.54261639,-72.92117361
61116,REVAL,8.45443916,-76.31380676
61110,REVAL,7.9776859,-75.2024503
61133,REVAL,8.6314777,-75.3970832
61118,VALE+,6.49693,-74.832129
61130,REVAL,9.0535899,-75.2326735
61131,REVAL,8.879215,-75.621332
61132,REVAL,8.879215,-75.621332
61146,REVAL,7.0868482,-73.124786
61140,REVAL,11.7722913,-72.4458904
61109,VALE+,6.2635883,-75.57056
61129,REVAL,8.698945,-75.949504
61176,REVAL,11.018949,-74.809927
61174,VALE+,6.155952,-75.634575
62173,VALE+,4.595731,-74.223353
61206,REVAL,11.7730653,-72.4459039
61207,REVAL,11.46418296,-72.26588516
61204,REVAL,11.7723728,-72.4426978
61189,REVAL,10.4627711,-73.2529071
61150,VALE+,4.623591,-74.10205
61192,VALE+,4.761064,-74.4664451
61241,VALE+,4.7575308,-74.0981275
61170,VALE+,6.27407,-75.579498
61242,VALE+,4.492873,-74.118339
61240,VALE+,3.5170358,-76.2920789
61171,VALE+,6.3106133,-75.5824475
60462,VALE+,2.4523614,-76.6021491
60617,VALE+,4.622728,-74.153859
60618,VALE+,4.6495308,-74.0669208
60506,VALE+,4.60665,-74.191024
60619,VALE+,4.585523,-74.134624
60537,VALE+,6.26427,-75.615393
60451,VALE+,4.733666,-74.087093
60620,VALE+,4.6162915,-74.122246
60621,VALE+,4.487013,-74.110682
60507,VALE+,4.7479141,-74.0499595
60454,VALE+,6.345749,-75.522524
60542,VALE+,7.934019,-76.716904
60539,VALE+,6.3468229,-75.5493244
60478,VALE+,5.74479,-74.337041
60508,VALE+,4.6358715,-74.0636773
60463,VALE+,1.681755,-77.0722984
60467,VALE+,3.0162113,-76.4789881
60472,VALE+,4.529274,-73.921709
60469,VALE+,4.7328166,-74.3412807
60509,VALE+,4.594399,-74.136199
60622,VALE+,4.3637206,-74.115154
60471,VALE+,5.2947752,-74.5671419
60565,VALE+,4.7357872,-74.2567252
60474,VALE+,5.07450552,-74.09300132
60480,VALE+,5.0337487,-73.9807993
60494,REVAL,7.8785175,-72.5371726
60496,REVAL,8.6722757,-72.7133194
60497,REVAL,8.6722757,-72.7133194
60498,REVAL,8.7920315,-72.7571099
60499,REVAL,8.642356,-72.737733
60623,VALE+,4.653683,-74.065222
60466,VALE+,3.2331092,-76.4212296
60481,REVAL,11.5289518,-72.8980312
60558,VALE+,3.22059,-76.415465
60461,REVAL,10.3813762,-75.4807319
60607,VALE+,3.4233181,-76.4641471
60598,VALE+,4.8124017,-75.7029575
60590,REVAL,7.808039,-72.516844
60591,REVAL,8.642356,-72.737733
60592,REVAL,8.642356,-72.737733
60593,REVAL,8.593980919,-72.54104919
60594,REVAL,8.59517,-72.5407196
60595,REVAL,9.038903,-72.53553363
60544,REVAL,10.37217666,-75.48110583
60603,REVAL,3.625529,-75.093183
60584,REVAL,3.44488,-73.75508
60604,REVAL,3.288356666,-75.8175836
60578,REVAL,4.0575889,-73.6710959
60579,REVAL,4.115688,-73.6579053
60587,REVAL,4.1531,-73.334
60597,REVAL,7.8309204,-72.4708898
60580,REVAL,4.078213,-73.670275
60549,REVAL,5.0825318,-73.3632965
60548,REVAL,5.826332,-73.03215
60550,REVAL,5.491966724,-73.48499298
60576,REVAL,10.48697,-74.791415
60599,VALE+,4.805615,-75.69986389
60582,REVAL,3.9916241,-73.7488098
60581,REVAL,1.7043,-73.3736
60545,REVAL,10.387075,-75.4776833
60546,REVAL,10.3913161,-75.5139946
60575,REVAL,11.1355844,-74.10523524
60657,REVAL,1.3615,-73.36906
60596,REVAL,8.642356,-72.737733
60572,REVAL,1.8432967,-76.0432958
60609,REVAL,2.330659,-72.626829
60624,VALE+,4.695112222,-74.09208722
60547,REVAL,5.6151904,-73.8200331
60573,REVAL,1.7758104,-76.1756446
60600,REVAL,7.08409688,-73.11551664
60601,REVAL,7.1088893,-73.1179562
60602,REVAL,7.081039888,-73.13330839
60608,VALE+,4.736042,-75.917544
60571,REVAL,2.0456,-76.02548
60586,REVAL,2.183930556,-73.78728111
60574,REVAL,11.5384151,-72.9167838
60648,VALE+,6.252524,-75.557377
60678,VALE+,4.6226386,-74.079539
60679,VALE+,4.732532,-74.044088
60668,REVAL,4.141277,-74.884936
60671,REVAL,3.914099,-75.479861
60665,REVAL,9.4954324,-75.353004
60655,REVAL,5.6567905,-73.9781664
60669,REVAL,4.1487,-74.8815693
